,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
5012,DEAMN,Sign,191559,2021-01-07 06:38:00,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,5Ohxk2dO5COHF1krpoPigN,4.0
5013,DEAMN,Rendezvous,191186,2021-01-07 06:42:00,0.678,0.744,1.0,-3.879,1.0,0.0305,0.446,3.42e-06,0.0834,0.523,117.991,2iwXTEtqSftngmufCdHSY4,4.0
5014,DEAMN,Give Me Your Love,197803,2021-01-07 07:11:00,0.707,0.832,0.0,-4.712,1.0,0.0255,0.136,0.000129,0.248,0.391,105.008,4WGu8MVUfPr8AdZfETALEq,4.0
5015,DEAMN,Fight,184918,2021-01-07 07:14:00,0.716,0.946,1.0,-3.412,1.0,0.261,0.094,6.63e-05,0.0825,0.587,139.943,6KigD0mlF4VGDYiSEzAyYw,4.0
5016,DEAMN,Summer Love,200857,2021-01-07 07:18:00,0.495,0.585,9.0,-5.49,1.0,0.0311,0.329,0.0,0.406,0.318,121.998,0OXbRangbVBMejFX3EV6DN,4.0
5017,MJ Kuok,Higher,123472,2021-01-07 07:21:00,0.442,0.619,1.0,-5.28,1.0,0.0321,0.0841,0.0,0.0889,0.382,128.318,0rohJsT6NWsThpukt0Xxdc,4.0
5018,Alphalove,Don't Wanna Stop (feat. Conor Maynard),154939,2021-01-07 07:23:00,0.448,0.879,11.0,-4.858,0.0,0.0968,0.112,0.0,0.0733,0.608,123.458,725u2wCoy8kDmyAckV72Br,4.0
5019,BATE,Casino Royale,205767,2021-01-07 07:27:00,0.611,0.832,2.0,-4.399,0.0,0.0502,0.0498,0.0,0.23,0.452,150.017,06WUBlzmgs4R4KUgcHROoL,4.0
5020,Dino Warriors,Show Me Love - Dimitri Vegas Edit,147197,2021-01-07 07:29:00,0.616,0.753,5.0,-5.779,1.0,0.291,0.0885,3.79e-05,0.104,0.502,124.03,0W7RIKVUEj307xe1zYIgqx,4.0
5021,BÔN,Full Control,174435,2021-01-07 07:32:00,0.545,0.751,11.0,-4.685,1.0,0.0316,9.6e-05,0.0621,0.135,0.575,117.004,3VDc9l2LmtiXIpdV2hYLsg,4.0
5022,HVRDVR,To The Sky,195274,2021-01-07 07:36:00,0.497,0.624,11.0,-9.065,1.0,0.0825,0.261,2.31e-06,0.119,0.925,175.007,67Zrgf1AUktvq39nMq0k5M,4.0
5023,BEAUZ,Half a Heart,134060,2021-01-07 07:39:00,0.515,0.714,0.0,-4.516,1.0,0.0348,0.286,0.0,0.118,0.495,155.954,6nIE1oCE4udqMGv3bqVNVb,4.0
5024,CHUNG HA,Dream of You (with R3HAB),183473,2021-01-07 07:42:00,0.659,0.738,5.0,-3.894,0.0,0.0659,0.0347,2.26e-06,0.114,0.615,117.081,1d8Arh7PushRWWJRs41rSa,4.0
5025,VIZE,Space Melody (Edward Artemyev) (feat. Leony),60802,2021-01-07 07:43:00,0.898,0.759,7.0,-4.942,1.0,0.114,0.227,0.00102,0.104,0.24,127.966,0FRavXSn6XmeItbuJR3VrR,4.0
5026,Kesha,Take It Off - Billboard Radio Mix,32136,2021-01-07 12:54:00,0.807,0.773,5.0,-4.101,0.0,0.0675,0.00652,0.0101,0.474,0.864,124.992,7IEgvGUnWQLFLbuJYiAJAx,4.0
5027,DEAMN,Rendezvous,198227,2021-01-12 03:52:00,0.678,0.744,1.0,-3.879,1.0,0.0305,0.446,3.42e-06,0.0834,0.523,117.991,2iwXTEtqSftngmufCdHSY4,4.0
5028,DEAMN,Sign,191559,2021-01-12 03:55:00,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,5Ohxk2dO5COHF1krpoPigN,4.0
5029,DEAMN,Hypnotized,198000,2021-01-12 04:00:00,0.689,0.813,11.0,-5.084,0.0,0.0998,0.0969,0.000232,0.11,0.704,108.065,4grVkAtmqIipynBu8D9v6G,4.0
5030,DEAMN,Sign,90028,2021-01-12 04:01:00,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,5Ohxk2dO5COHF1krpoPigN,4.0
5031,JESSIA,I'm not Pretty,118400,2021-01-12 06:01:00,0.71,0.525,2.0,-6.477,1.0,0.311,0.0827,0.0,0.0661,0.903,75.171,3promGTTwsn1N5D6RzaFMV,4.0
5032,JESSIA,Shivers,110,2021-01-12 06:01:00,0.516,0.942,1.0,-2.023,1.0,0.256,0.00113,0.0182,0.502,0.72,161.013,07EhpBhnDfZ6Vm7EwjSHIY,4.0
5033,DEAMN,Summer Love,200857,2021-01-12 06:07:00,0.495,0.585,9.0,-5.49,1.0,0.0311,0.329,0.0,0.406,0.318,121.998,0OXbRangbVBMejFX3EV6DN,4.0
5034,Deep Chills,Run Free,170562,2021-01-12 06:10:00,0.727,0.69,7.0,-4.559,1.0,0.0345,0.202,3.27e-06,0.414,0.699,100.002,1oIdcFtf58sZbS7QyZQJ2P,4.0
5035,The Him,Found Me (feat. Maria Hazell),192820,2021-01-12 06:13:00,0.667,0.824,7.0,-4.682,1.0,0.0396,0.0668,4.91e-06,0.131,0.59,117.019,7ubEV4AIzzuaGKnl23GhjR,4.0
5036,Embody,I Miss You,176000,2021-01-12 06:16:00,0.693,0.624,0.0,-7.482,0.0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,0Ult84lvFuqNvbyXwyRQ58,4.0
5037,Vicetone,Waiting,205714,2021-01-12 06:20:00,0.579,0.736,6.0,-3.863,0.0,0.0527,0.31,0.0,0.198,0.613,127.999,2P4OICZRVAQcYAV2JReRfj,4.0
5038,Mike Perry,Bloodshot,19056,2021-01-12 06:21:00,0.692,0.842,11.0,-4.689,1.0,0.0643,0.276,0.0,0.154,0.649,113.009,0RjsxObqclok5pyah4SPoh,4.0
5039,DEAMN,Sign,191559,2021-01-12 06:24:00,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,5Ohxk2dO5COHF1krpoPigN,4.0
5040,The Him,Always,690,2021-01-12 06:26:00,0.425,0.605,10.0,-3.453,1.0,0.0331,0.776,0.0,0.311,0.282,128.665,4LsMjCB4qt4RnWcJBiHrA6,4.0
5041,Unknown Brain,Perfect 10,136930,2021-01-12 06:26:00,0.567,0.745,11.0,-4.401,0.0,0.0474,0.00574,4.09e-05,0.0678,0.288,89.995,5Hw9CAudVzckWfrsZKDCJC,4.0
5042,Tritonal,Little Bit Of Love - Anton Powers Remix,1550,2021-01-12 06:26:00,0.682,0.697,8.0,-6.238,1.0,0.0511,0.0597,7.63e-05,0.0943,0.487,123.985,3jXBB8U3GXCY34LFLC6LNh,4.0
5043,Hot Shade,California,169157,2021-01-12 06:29:00,0.611,0.804,8.0,-5.021,1.0,0.155,0.217,0.0,0.306,0.602,177.929,0td8QgmgwUwlbk58VKf6Fl,3.0
5044,Vicetone,Something Strange,189579,2021-01-12 06:33:00,0.628,0.817,4.0,-4.223,1.0,0.0287,0.242,1.31e-05,0.262,0.539,119.041,2YNVpj4AfBb3HN1QTqEcVB,4.0
5045,DEAMN,Give Me Your Love,197803,2021-01-12 06:37:00,0.707,0.832,0.0,-4.712,1.0,0.0255,0.136,0.000129,0.248,0.391,105.008,4WGu8MVUfPr8AdZfETALEq,4.0
5046,Syn Cole,Gizmo,66320,2021-01-12 06:38:00,0.788,0.793,7.0,-3.568,1.0,0.0336,0.23,0.237,0.106,0.752,124.039,03As1KdZnUfricQT09te8C,4.0
5047,Black Eyed Peas,RITMO (Bad Boys For Life),26110,2021-01-12 06:38:00,0.721,0.716,10.0,-7.037,0.0,0.0657,0.0334,0.00084,0.237,0.667,104.994,6cy3ki60hLwimwIje7tALf,4.0
5048,Black Eyed Peas,MAMACITA,251428,2021-01-12 06:43:00,0.894,0.635,2.0,-6.929,1.0,0.0473,0.193,0.00105,0.0823,0.428,105.013,14wf185UxfNbSy8dwt4r4q,4.0
5049,Black Eyed Peas,GIRL LIKE ME,222522,2021-01-12 06:47:00,0.965,0.485,2.0,-8.784,1.0,0.191,0.0206,0.0237,0.0655,0.312,124.025,1zLBsSVxETQOfINOLYvT5m,4.0
5050,Black Eyed Peas,VIDA LOCA,234374,2021-01-12 06:51:00,0.885,0.618,10.0,-5.705,0.0,0.0544,0.0225,2.17e-05,0.325,0.769,127.983,6c6Pr4ALb2SD7j7UnS5YDE,4.0
5051,Black Eyed Peas,TONTA LOVE,18140,2021-01-12 06:53:00,0.902,0.632,11.0,-4.807,0.0,0.372,0.436,0.00015,0.127,0.368,126.039,6OqyEdTrKOLRa4MDLNO34U,4.0
5052,Black Eyed Peas,NO MAÑANA,104534,2021-01-12 06:53:00,0.885,0.681,6.0,-7.663,1.0,0.0439,0.129,0.0161,0.384,0.569,117.979,1clKJlcPmm4BY9TkXKQxso,4.0
5053,Syn Cole,Gizmo,191612,2021-01-12 06:56:00,0.788,0.793,7.0,-3.568,1.0,0.0336,0.23,0.237,0.106,0.752,124.039,03As1KdZnUfricQT09te8C,4.0
5054,Matoma,Bruised Not Broken (feat. MNEK & Kiana Ledé),160909,2021-01-12 07:00:00,0.764,0.573,6.0,-4.385,1.0,0.0484,0.109,0.0,0.324,0.685,110.006,2ak79ho44RiDi9DFrqYgfq,4.0
5055,Sam Feldt,Post Malone (feat. RANI),174444,2021-01-12 07:02:00,0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.0,0.105,0.651,107.356,0qc4QlcCxVTGyShurEv1UU,4.0
5056,Syn Cole,Discovery,198750,2021-01-12 07:06:00,0.576,0.324,1.0,-12.895,0.0,0.0378,0.905,0.925,0.101,0.133,155.06,5bO33fxvcGqZp7Pw3zIQsj,4.0
5057,Disco Fries,Moving Mountains - GATTÜSO Remix,182295,2021-01-12 07:09:00,0.643,0.925,0.0,-5.642,0.0,0.0377,0.0488,2.82e-05,0.159,0.616,121.969,3qBnc1nWty6LjPIjXuAigw,4.0
5058,GATTÜSO,When In Rome,194767,2021-01-12 07:12:00,0.61,0.854,11.0,-5.118,1.0,0.0928,0.00524,1.25e-06,0.127,0.576,127.953,76kkAnqj73aaP5xkrfpWb4,4.0
5059,Sigala,We Got Love,213040,2021-01-12 07:17:00,0.514,0.64,7.0,-7.933,1.0,0.283,0.0731,5.22e-05,0.869,0.434,60.303,2kb4428A9EMmTDehxUruv9,4.0
5060,Moguai,Hold On (feat. Cheat Codes) - 2020 Edit,144909,2021-01-12 07:19:00,0.622,0.802,9.0,-4.969,0.0,0.167,0.17,0.0,0.263,0.764,124.859,2FGh2ref26EwA3Z5st5oHb,4.0
5061,Mike Williams,Wait Another Day,179217,2021-01-12 07:22:00,0.727,0.912,8.0,-3.594,0.0,0.0377,0.0272,0.000443,0.118,0.671,126.023,7qZOnik9K8Mv987ccBjwwj,4.0
5062,NOTD,Keep You Mine,174760,2021-01-12 07:25:00,0.81,0.788,10.0,-3.663,1.0,0.0447,0.267,0.000172,0.196,0.845,135.991,0OJN2A3Qyvd7pwSF0AIteC,4.0
5063,Gryffin,Body Back (feat. Maia Wright),214546,2021-01-12 07:29:00,0.686,0.83,8.0,-4.437,1.0,0.0369,0.0948,1.33e-06,0.182,0.486,123.032,1z1XegUChLLQfcbtIK8ABn,4.0
5064,CLMD,DANCE,174448,2021-01-12 07:33:00,0.824,0.588,6.0,-6.4,0.0,0.0924,0.692,0.000104,0.149,0.513,98.027,2XU0oxnq2qxCpomAAuJY8K,4.0
5065,Mesto,Leyla,181810,2021-01-12 07:36:00,0.817,0.728,4.0,-5.382,0.0,0.0973,0.156,0.0,0.0831,0.538,107.117,4pEylyftELdaYfRROnRhFs,4.0
5066,Afrojack,All Night (feat. Ally Brooke),166413,2021-01-12 07:38:00,0.593,0.877,0.0,-3.825,0.0,0.0677,0.123,0.0,0.503,0.635,123.76,0poEFjyV2iHKtxjdWFwjmS,4.0
5067,Martin Jensen,Somebody I'm Not,167726,2021-01-12 07:51:00,0.718,0.725,9.0,-5.409,1.0,0.0519,0.153,0.0,0.32,0.65,100.044,60dLzTKOP5Q37wThC9VVjB,4.0
5068,Nicky Romero,Paradise,215336,2021-01-12 07:55:00,0.449,0.585,5.0,-6.762,1.0,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,6nek1Nin9q48AVZcWs9e9D,4.0
5069,Mike Perry,Bloodshot,195343,2021-01-12 07:59:00,0.692,0.842,11.0,-4.689,1.0,0.0643,0.276,0.0,0.154,0.649,113.009,0RjsxObqclok5pyah4SPoh,4.0
5070,Axel Johansson,Miracles (feat. Tina Stachowiak),191500,2021-01-12 08:02:00,0.54,0.604,7.0,-5.915,1.0,0.0337,0.0272,0.0,0.196,0.123,97.961,1tE9no1NyExKy7NCsg9ucW,4.0
5071,Felix Jaehn,Close Your Eyes,160794,2021-01-12 08:05:00,0.82,0.844,11.0,-3.622,0.0,0.2,0.0794,1.06e-05,0.134,0.511,128.126,23Q8I8gfiU7h2E0pi2oILG,4.0
5072,Raaban,Million Lights,186666,2021-01-12 08:08:00,0.696,0.907,0.0,-4.157,0.0,0.073,0.0191,1.23e-05,0.124,0.466,125.932,0MTNn4zNL9sgy5evzyuh71,4.0
5073,Justin Mylo,Won't Stop,198797,2021-01-12 08:12:00,0.593,0.869,7.0,-3.454,0.0,0.0575,0.0945,0.00428,0.184,0.173,128.003,20Q0qLW27rm9Pq2pO1bwzK,4.0
5074,Tritonal,When I'm With U - RetroVision Remix,172380,2021-01-12 08:15:00,0.708,0.845,7.0,-3.882,1.0,0.0461,0.12,0.0,0.479,0.359,125.977,0d6MuqU03dMVz0EheiLm1N,4.0
5075,Don Diablo,Congratulations,201500,2021-01-12 08:18:00,0.63,0.804,6.0,-4.183,1.0,0.0363,0.215,0.0,0.253,0.492,123.146,3a1lNhkSLSkpJE4MSHpDu9,4.0
5076,MOTi,Beautiful,150000,2021-01-12 08:21:00,0.64,0.648,5.0,-8.113,0.0,0.187,0.124,0.0,0.0802,0.548,92.977,4evmHXcjt3bTUHD1cvny97,4.0
5077,NOTD,I Don't Know Why,207667,2021-01-12 08:33:00,0.499,0.898,8.0,-4.181,0.0,0.124,0.124,7.2e-06,0.0832,0.618,120.04,0ZXdzaT1k688dkpNeEgQiV,4.0
5078,Tungevaag,Knockout,147789,2021-01-12 08:36:00,0.643,0.609,4.0,-4.304,0.0,0.0397,0.299,0.0,0.176,0.462,94.996,1YFwmEAnSUx9ZAgWT39i1L,4.0
5079,Young Bombs,Better Day (feat. Aloe Blacc),191785,2021-01-12 08:39:00,0.662,0.823,9.0,-4.7,1.0,0.0971,0.073,0.0,0.0833,0.435,118.958,5NeFmsnXBy6xVbz8pesM5l,4.0
5080,Davai,Tear Me Down (feat. Philip Rustad),184500,2021-01-12 08:42:00,0.72,0.817,11.0,-4.344,1.0,0.109,0.263,0.0,0.103,0.703,100.02,71UYuIZf0TeXAjyy72COVr,4.0
5081,Sophie Francis,On My Way,172031,2021-01-12 08:45:00,0.509,0.689,1.0,-4.929,0.0,0.102,0.0209,0.0,0.301,0.297,170.087,4n7jnSxVLd8QioibtTDBDq,4.0
5082,3LAU,Miss Me More,61123,2021-01-12 08:47:00,0.652,0.803,6.0,-5.366,1.0,0.0433,0.0156,1.95e-05,0.0608,0.52,97.053,5KQn3B5Zvt6UtYKUuSAunX,4.0
5083,Lvly,Sleep Deprived,198528,2021-01-12 08:50:00,0.746,0.937,11.0,-4.16,0.0,0.0707,0.00392,0.000329,0.13,0.472,128.043,4DnKcKgI62poB2usPeVdkf,4.0
5084,Bebe Rexha,Girl in the Mirror,158066,2021-01-12 08:53:00,0.748,0.69,2.0,-3.053,1.0,0.0352,0.0615,0.0,0.296,0.513,106.966,2UcK3xgGDxPSyKzKqyPv0s,4.0
5085,Matoma,Bruised Not Broken (feat. MNEK & Kiana Ledé),160909,2021-01-12 08:56:00,0.764,0.573,6.0,-4.385,1.0,0.0484,0.109,0.0,0.324,0.685,110.006,2ak79ho44RiDi9DFrqYgfq,4.0
5086,Matoma,Beside You (feat. Georgia Ku),176640,2021-01-12 08:59:00,0.634,0.794,6.0,-6.363,1.0,0.0945,0.0801,0.0,0.0664,0.67,123.02,6Tdy6tOHVEyBmlObZpGJJc,4.0
5087,DEAMN,Sign,190285,2021-01-13 16:05:00,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,5Ohxk2dO5COHF1krpoPigN,4.0
5088,DEAMN,Summer Love,200857,2021-01-13 16:10:00,0.495,0.585,9.0,-5.49,1.0,0.0311,0.329,0.0,0.406,0.318,121.998,0OXbRangbVBMejFX3EV6DN,4.0
5089,DEAMN,Give Me Your Love,197803,2021-01-13 16:13:00,0.707,0.832,0.0,-4.712,1.0,0.0255,0.136,0.000129,0.248,0.391,105.008,4WGu8MVUfPr8AdZfETALEq,4.0
5090,DEAMN,Dangerous,181111,2021-01-13 16:18:00,0.949,0.79,8.0,-5.957,1.0,0.0756,0.00437,0.0,0.0816,0.807,117.002,4NOZ35Dhucr6UlVyLOtktd,4.0
5091,DEAMN,By My Side,171743,2021-01-13 16:21:00,0.509,0.588,7.0,-8.376,0.0,0.0443,0.0036,0.377,0.0883,0.0885,140.118,0vdAX9ymJSl2revby8OPGt,4.0
5092,DEAMN,Take Me Away,201784,2021-01-13 16:24:00,0.517,0.916,7.0,-5.253,1.0,0.205,0.155,0.00012,0.603,0.343,125.197,0lixDLKnErIvmoeqmdm0Di,4.0
5093,DEAMN,Tramp - Original Mix,161908,2021-01-13 16:28:00,0.519,0.585,1.0,-6.226,1.0,0.11,0.000483,4.24e-05,0.236,0.578,174.145,69F7HX0NulVaEcq8UeEVcK,4.0
5094,CHUNG HA,Dream of You (with R3HAB),3356,2021-01-13 18:19:00,0.659,0.738,5.0,-3.894,0.0,0.0659,0.0347,2.26e-06,0.114,0.615,117.081,1d8Arh7PushRWWJRs41rSa,4.0
5095,VIZE,Space Melody (Edward Artemyev) (feat. Leony),19318,2021-01-13 18:19:00,0.898,0.759,7.0,-4.942,1.0,0.114,0.227,0.00102,0.104,0.24,127.966,0FRavXSn6XmeItbuJR3VrR,4.0
5096,Eds,High Way Ocean,2460,2021-01-13 18:19:00,0.387,0.557,2.0,-9.738,1.0,0.057,0.0928,0.906,0.109,0.129,89.913,4Yo0dFf7NOjlEafiN0xTm9,4.0
5097,DEAMN,Fight,184918,2021-01-13 18:22:00,0.716,0.946,1.0,-3.412,1.0,0.261,0.094,6.63e-05,0.0825,0.587,139.943,6KigD0mlF4VGDYiSEzAyYw,4.0
5098,DEAMN,Ecstasy,205714,2021-01-13 18:26:00,0.606,0.36,3.0,-7.231,1.0,0.184,0.509,9.55e-05,0.105,0.0391,72.476,4s7U2mS26ab7GFtgeUcwKA,4.0
5099,DEAMN,Sign,191559,2021-01-13 18:30:00,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,5Ohxk2dO5COHF1krpoPigN,4.0
5100,DEAMN,Mermaids,189473,2021-01-13 18:33:00,0.726,0.493,10.0,-10.556,0.0,0.041,0.139,0.407,0.0935,0.396,121.004,5sIduTqyYAgMbvIsvB8P4Y,4.0
5101,DEAMN,Give Me Your Love,197803,2021-01-13 18:37:00,0.707,0.832,0.0,-4.712,1.0,0.0255,0.136,0.000129,0.248,0.391,105.008,4WGu8MVUfPr8AdZfETALEq,4.0
5102,DEAMN,Take Me Away,201784,2021-01-13 18:40:00,0.517,0.916,7.0,-5.253,1.0,0.205,0.155,0.00012,0.603,0.343,125.197,0lixDLKnErIvmoeqmdm0Di,4.0
5103,DEAMN,Save Me,184918,2021-01-13 18:45:00,0.614,0.823,1.0,-3.48,1.0,0.062,0.0269,0.0,0.0783,0.539,139.948,54s6sdPuMjVtdB5d5KFzTC,4.0
5104,DEAMN,Dangerous,181111,2021-01-13 18:48:00,0.949,0.79,8.0,-5.957,1.0,0.0756,0.00437,0.0,0.0816,0.807,117.002,4NOZ35Dhucr6UlVyLOtktd,4.0
5105,DEAMN,Carousel,169180,2021-01-13 18:50:00,0.428,0.403,5.0,-5.914,0.0,0.209,0.229,0.0,0.22,0.133,95.387,7KZ5MMVgBVox9ycroB2UrI,5.0
5106,DEAMN,Hypnotized,198000,2021-01-13 18:54:00,0.689,0.813,11.0,-5.084,0.0,0.0998,0.0969,0.000232,0.11,0.704,108.065,4grVkAtmqIipynBu8D9v6G,4.0
5107,DEAMN,Drive My Car,196571,2021-01-13 18:58:00,0.754,0.571,2.0,-8.547,1.0,0.0421,0.0173,0.0,0.3,0.82,122.463,06ypiqmILMdVeaiErMFA91,4.0
5108,DEAMN,Dreaming,200155,2021-01-13 19:02:00,0.298,0.398,7.0,-14.911,1.0,0.0365,0.549,0.105,0.136,0.174,64.135,5DZNSYxhFA1WA9WEJg9TNY,3.0
5109,DEAMN,Fight,184918,2021-01-13 19:05:00,0.716,0.946,1.0,-3.412,1.0,0.261,0.094,6.63e-05,0.0825,0.587,139.943,6KigD0mlF4VGDYiSEzAyYw,4.0
5110,DEAMN,Carousel,153301,2021-01-13 19:07:00,0.428,0.403,5.0,-5.914,0.0,0.209,0.229,0.0,0.22,0.133,95.387,7KZ5MMVgBVox9ycroB2UrI,5.0
5111,DEAMN,Tramp - Original Mix,6315,2021-01-14 14:11:00,0.519,0.585,1.0,-6.226,1.0,0.11,0.000483,4.24e-05,0.236,0.578,174.145,69F7HX0NulVaEcq8UeEVcK,4.0
5112,DEAMN,Fight,184918,2021-01-14 14:15:00,0.716,0.946,1.0,-3.412,1.0,0.261,0.094,6.63e-05,0.0825,0.587,139.943,6KigD0mlF4VGDYiSEzAyYw,4.0
5113,DEAMN,Seventeen,192203,2021-01-14 14:18:00,0.612,0.743,4.0,-7.25,1.0,0.0442,0.165,4.35e-05,0.319,0.347,118.913,7iyKbBjb2fmTnTfCjCh7ER,4.0
5114,DEAMN,Drive My Car,196571,2021-01-14 14:21:00,0.754,0.571,2.0,-8.547,1.0,0.0421,0.0173,0.0,0.3,0.82,122.463,06ypiqmILMdVeaiErMFA91,4.0
5115,DEAMN,Without You,184918,2021-01-14 14:26:00,0.662,0.858,2.0,-4.844,1.0,0.0428,0.00163,0.0,0.0456,0.295,133.993,6Pgkp4qUoTmJIPn7ReaGxL,4.0
5116,DEAMN,Summer Love,60042,2021-01-14 14:27:00,0.495,0.585,9.0,-5.49,1.0,0.0311,0.329,0.0,0.406,0.318,121.998,0OXbRangbVBMejFX3EV6DN,4.0
5117,Lvly,Sleep Deprived,198528,2021-01-14 14:52:00,0.746,0.937,11.0,-4.16,0.0,0.0707,0.00392,0.000329,0.13,0.472,128.043,4DnKcKgI62poB2usPeVdkf,4.0
5118,Bebe Rexha,Girl in the Mirror,158066,2021-01-14 14:55:00,0.748,0.69,2.0,-3.053,1.0,0.0352,0.0615,0.0,0.296,0.513,106.966,2UcK3xgGDxPSyKzKqyPv0s,4.0
5119,Matoma,Bruised Not Broken (feat. MNEK & Kiana Ledé),160909,2021-01-14 14:58:00,0.764,0.573,6.0,-4.385,1.0,0.0484,0.109,0.0,0.324,0.685,110.006,2ak79ho44RiDi9DFrqYgfq,4.0
5120,Matoma,Beside You (feat. Georgia Ku),176640,2021-01-14 15:02:00,0.634,0.794,6.0,-6.363,1.0,0.0945,0.0801,0.0,0.0664,0.67,123.02,6Tdy6tOHVEyBmlObZpGJJc,4.0
5121,Lvly,Coming To Get You,205224,2021-01-14 15:05:00,0.657,0.786,11.0,-4.924,0.0,0.0466,0.175,0.0,0.114,0.569,99.982,0NFzM7qIEu1LI4pHgP2hNy,4.0
5122,Deep Chills,Run Free,170562,2021-01-14 15:08:00,0.727,0.69,7.0,-4.559,1.0,0.0345,0.202,3.27e-06,0.414,0.699,100.002,1oIdcFtf58sZbS7QyZQJ2P,4.0
5123,Zedd,The Middle,184732,2021-01-14 15:11:00,0.753,0.657,7.0,-3.061,1.0,0.0449,0.171,0.0,0.112,0.437,107.01,09IStsImFySgyp0pIQdqAc,4.0
5124,Jake Miller,Rumors,186102,2021-01-14 15:16:00,0.673,0.706,8.0,-8.4,1.0,0.115,0.0603,2.75e-06,0.426,0.516,74.972,7wOqBOryVGD3nqDUihDSwL,4.0
5125,Blasterjaxx,Bodytalk (STFU),145821,2021-01-14 15:18:00,0.773,0.808,0.0,-6.444,1.0,0.0579,0.00307,0.0624,0.22,0.418,140.055,2vIkEXi009Hxc1K3oMsLqR,4.0
5126,Steve Aoki,My Way (Steve Aoki & Aloe Blacc),123735,2021-01-14 15:20:00,0.585,0.82,10.0,-4.428,1.0,0.0774,0.11,0.0,0.134,0.396,169.895,0FJw1Pg9xXCxbcyQMI6GAe,4.0
5127,Steve Aoki,My Way (Steve Aoki & Aloe Blacc),202758,2021-01-15 11:11:00,0.585,0.82,10.0,-4.428,1.0,0.0774,0.11,0.0,0.134,0.396,169.895,0FJw1Pg9xXCxbcyQMI6GAe,4.0
5128,Syn Cole,Gizmo,191612,2021-01-15 11:15:00,0.788,0.793,7.0,-3.568,1.0,0.0336,0.23,0.237,0.106,0.752,124.039,03As1KdZnUfricQT09te8C,4.0
5129,Matoma,Bruised Not Broken (feat. MNEK & Kiana Ledé),160909,2021-01-15 11:18:00,0.764,0.573,6.0,-4.385,1.0,0.0484,0.109,0.0,0.324,0.685,110.006,2ak79ho44RiDi9DFrqYgfq,4.0
5130,Zedd,Inside Out (feat. Griff),186245,2021-01-15 11:21:00,0.64,0.683,2.0,-4.309,1.0,0.0434,0.169,0.0,0.109,0.4,146.058,6IiCb4PCrDgqLuDWgHhFi7,4.0
5131,Zara Larsson,WOW,179675,2021-01-15 11:24:00,0.829,0.539,11.0,-7.359,0.0,0.208,0.136,1.78e-06,0.103,0.388,99.96,7xQAfvXzm3AkraOtGPWIZg,4.0
5132,Liam Payne,Bedroom Floor,188233,2021-01-15 11:27:00,0.625,0.684,1.0,-7.147,1.0,0.0687,0.342,6.37e-05,0.107,0.217,119.932,6IuVmxZtP3h5wvErFpDcVR,4.0
5133,The Chainsmokers,Closer,1000,2021-01-15 11:27:00,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,4.0
5134,DEAMN,Carousel,15879,2021-01-15 12:58:00,0.428,0.403,5.0,-5.914,0.0,0.209,0.229,0.0,0.22,0.133,95.387,7KZ5MMVgBVox9ycroB2UrI,5.0
5135,DEAMN,Ocean,178965,2021-01-15 13:02:00,0.727,0.482,11.0,-6.193,1.0,0.115,0.933,0.0,0.388,0.487,74.93,1TZG7samw7qqTQXHzy8gag,4.0
5136,DEAMN,Happy,26059,2021-01-15 13:03:00,0.647,0.822,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,60nZcImufyMA1MKQY3dcCH,4.0
5137,Black Eyed Peas,RITMO (Bad Boys For Life),214854,2021-01-19 08:13:00,0.721,0.716,10.0,-7.037,0.0,0.0657,0.0334,0.00084,0.237,0.667,104.994,6cy3ki60hLwimwIje7tALf,4.0
5138,Black Eyed Peas,FEEL THE BEAT,237714,2021-01-19 08:17:00,0.896,0.528,0.0,-5.981,0.0,0.0849,0.114,0.000189,0.773,0.312,104.991,0pGC7cwCOakpvCFYiawNhM,4.0
5139,Black Eyed Peas,MAMACITA,251428,2021-01-19 08:22:00,0.894,0.635,2.0,-6.929,1.0,0.0473,0.193,0.00105,0.0823,0.428,105.013,14wf185UxfNbSy8dwt4r4q,4.0
5140,Black Eyed Peas,GIRL LIKE ME,222522,2021-01-19 08:27:00,0.965,0.485,2.0,-8.784,1.0,0.191,0.0206,0.0237,0.0655,0.312,124.025,1zLBsSVxETQOfINOLYvT5m,4.0
